TERM	SYMBOL	CATEGORY	LIST
Phosphatidylinositol signaling system	INPPL1		Manuela
AMPK	INS		Manuela
cGMP-PKG	INS		Manuela
FoxO	INS		Manuela
HIF-1	INS		Manuela
Insulin	INS		Manuela
MAPK	INS		Manuela
mTOR	INS		Manuela
Phospholipase D	INS		Manuela
PI3K-Akt	INS		Manuela
Rap1	INS		Manuela
Ras	INS		Manuela
AMPK	INSR		Manuela
cGMP-PKG	INSR		Manuela
FoxO	INSR		Manuela
HIF-1	INSR		Manuela
Insulin	INSR		Manuela
MAPK	INSR		Manuela
mTOR	INSR		Manuela
Phospholipase D	INSR		Manuela
PI3K-Akt	INSR		Manuela
Rap1	INSR		Manuela
Ras	INSR		Manuela
Wnt	INVS		Manuela
Phosphatidylinositol signaling system	IP6K1		Manuela
Phosphatidylinositol signaling system	IP6K2		Manuela
Phosphatidylinositol signaling system	IP6K3		Manuela
Phosphatidylinositol signaling system	IPMK		Manuela
Phosphatidylinositol signaling system	IPPK		Manuela
MAPK	IRAK1		Manuela
NF-kappa B	IRAK1		Manuela
MAPK	IRAK4		Manuela
NF-kappa B	IRAK4		Manuela
TNF	IRF1		Manuela
JAK-STAT	IRF9		Manuela
AMPK	IRS1		Manuela
cGMP-PKG	IRS1		Manuela
FoxO	IRS1		Manuela
Insulin	IRS1		Manuela
mTOR	IRS1		Manuela
PI3K-Akt	IRS1		Manuela
AMPK	IRS2		Manuela
cGMP-PKG	IRS2		Manuela
FoxO	IRS2		Manuela
Insulin	IRS2		Manuela
AMPK	IRS4		Manuela
cGMP-PKG	IRS4		Manuela
FoxO	IRS4		Manuela
Insulin	IRS4		Manuela
TNF	ITCH		Manuela
PI3K-Akt	ITGA1		Manuela
PI3K-Akt	ITGA10		Manuela
PI3K-Akt	ITGA11		Manuela
PI3K-Akt	ITGA2		Manuela
PI3K-Akt	ITGA2B		Manuela
Rap1	ITGA2B		Manuela
PI3K-Akt	ITGA3		Manuela
PI3K-Akt	ITGA4		Manuela
PI3K-Akt	ITGA5		Manuela
PI3K-Akt	ITGA6		Manuela
PI3K-Akt	ITGA7		Manuela
PI3K-Akt	ITGA8		Manuela
PI3K-Akt	ITGA9		Manuela
Rap1	ITGAL		Manuela
Rap1	ITGAM		Manuela
PI3K-Akt	ITGAV		Manuela
Thyroid hormone	ITGAV		Manuela
PI3K-Akt	ITGB1		Manuela
Rap1	ITGB1		Manuela
Hippo	ITGB2		Manuela
Rap1	ITGB2		Manuela
PI3K-Akt	ITGB3		Manuela
Rap1	ITGB3		Manuela
Thyroid hormone	ITGB3		Manuela
PI3K-Akt	ITGB4		Manuela
PI3K-Akt	ITGB5		Manuela
PI3K-Akt	ITGB6		Manuela
PI3K-Akt	ITGB7		Manuela
PI3K-Akt	ITGB8		Manuela
Chemokine	ITK		Manuela
Phosphatidylinositol signaling system	ITPK1		Manuela
Calcium	ITPKA		Manuela
Phosphatidylinositol signaling system	ITPKA		Manuela
Calcium	ITPKB		Manuela
Phosphatidylinositol signaling system	ITPKB		Manuela
Calcium	ITPKC		Manuela
Phosphatidylinositol signaling system	ITPKC		Manuela
Apelin	ITPR1		Manuela
Calcium	ITPR1		Manuela
cGMP-PKG	ITPR1		Manuela
Estrogen	ITPR1		Manuela
Phosphatidylinositol signaling system	ITPR1		Manuela
Apelin	ITPR2		Manuela
Calcium	ITPR2		Manuela
cGMP-PKG	ITPR2		Manuela
Estrogen	ITPR2		Manuela
Phosphatidylinositol signaling system	ITPR2		Manuela
Apelin	ITPR3		Manuela
Calcium	ITPR3		Manuela
cGMP-PKG	ITPR3		Manuela
Estrogen	ITPR3		Manuela
Phosphatidylinositol signaling system	ITPR3		Manuela
Apelin	JAG1		Manuela
Notch	JAG1		Manuela
TNF	JAG1		Manuela
Notch	JAG2		Manuela
JAK-STAT	JAK1		Manuela
PI3K-Akt	JAK1		Manuela
Chemokine	JAK2		Manuela
JAK-STAT	JAK2		Manuela
PI3K-Akt	JAK2		Manuela
Chemokine	JAK3		Manuela
JAK-STAT	JAK3		Manuela
PI3K-Akt	JAK3		Manuela
MAPK	JMJD7-PLA2G4B		Manuela
Phospholipase D	JMJD7-PLA2G4B		Manuela
Ras	JMJD7-PLA2G4B		Manuela
VEGF	JMJD7-PLA2G4B		Manuela
cAMP	JUN		Manuela
ErbB	JUN		Manuela
Estrogen	JUN		Manuela
MAPK	JUN		Manuela
TNF	JUN		Manuela
Wnt	JUN		Manuela
TNF	JUNB		Manuela
MAPK	JUND		Manuela
Notch	KAT2A		Manuela
Thyroid hormone	KAT2A		Manuela
Notch	KAT2B		Manuela
Thyroid hormone	KAT2B		Manuela
Estrogen	KCNJ3		Manuela
Estrogen	KCNJ5		Manuela
Estrogen	KCNJ6		Manuela
cGMP-PKG	KCNJ8		Manuela
Estrogen	KCNJ9		Manuela
cGMP-PKG	KCNMA1		Manuela
cGMP-PKG	KCNMB1		Manuela
cGMP-PKG	KCNMB2		Manuela
cGMP-PKG	KCNMB3		Manuela
cGMP-PKG	KCNMB4		Manuela
cGMP-PKG	KCNU1		Manuela
MAPK	KDR		Manuela
PI3K-Akt	KDR		Manuela
Rap1	KDR		Manuela
Ras	KDR		Manuela
VEGF	KDR		Manuela
Hedgehog	KIF3A		Manuela
Hedgehog	KIF7		Manuela
MAPK	KIT		Manuela
Phospholipase D	KIT		Manuela
PI3K-Akt	KIT		Manuela
Rap1	KIT		Manuela
Ras	KIT		Manuela
MAPK	KITLG		Manuela
Phospholipase D	KITLG		Manuela
PI3K-Akt	KITLG		Manuela
Rap1	KITLG		Manuela
Ras	KITLG		Manuela
Apelin	KLF2		Manuela
FoxO	KLF2		Manuela
Apelin	KRAS		Manuela
Chemokine	KRAS		Manuela
ErbB	KRAS		Manuela
Estrogen	KRAS		Manuela
FoxO	KRAS		Manuela
Insulin	KRAS		Manuela
MAPK	KRAS		Manuela
mTOR	KRAS		Manuela
Phospholipase D	KRAS		Manuela
PI3K-Akt	KRAS		Manuela
Rap1	KRAS		Manuela
Ras	KRAS		Manuela
Sphingolipid	KRAS		Manuela
Thyroid hormone	KRAS		Manuela
VEGF	KRAS		Manuela
Rap1	KRIT1		Manuela
Estrogen	KRT10		Manuela
Estrogen	KRT12		Manuela
Estrogen	KRT13		Manuela
Estrogen	KRT14		Manuela
Estrogen	KRT15		Manuela
Estrogen	KRT16		Manuela
Estrogen	KRT17		Manuela
Estrogen	KRT18		Manuela
Estrogen	KRT19		Manuela
Estrogen	KRT20		Manuela
Estrogen	KRT23		Manuela
Estrogen	KRT24		Manuela
Estrogen	KRT25		Manuela
Estrogen	KRT26		Manuela
Estrogen	KRT27		Manuela
Estrogen	KRT28		Manuela
Estrogen	KRT31		Manuela
Estrogen	KRT32		Manuela
Estrogen	KRT33A		Manuela
Estrogen	KRT33B		Manuela
Estrogen	KRT34		Manuela
Estrogen	KRT35		Manuela
Estrogen	KRT36		Manuela
Estrogen	KRT37		Manuela
Estrogen	KRT38		Manuela
Estrogen	KRT39		Manuela
Estrogen	KRT40		Manuela
Estrogen	KRT9		Manuela
Ras	KSR1		Manuela
Ras	KSR2		Manuela
PI3K-Akt	LAMA1		Manuela
PI3K-Akt	LAMA2		Manuela
PI3K-Akt	LAMA3		Manuela
PI3K-Akt	LAMA4		Manuela
PI3K-Akt	LAMA5		Manuela
PI3K-Akt	LAMB1		Manuela
PI3K-Akt	LAMB2		Manuela
PI3K-Akt	LAMB3		Manuela
PI3K-Akt	LAMB4		Manuela
PI3K-Akt	LAMC1		Manuela
PI3K-Akt	LAMC2		Manuela
PI3K-Akt	LAMC3		Manuela
mTOR	LAMTOR1		Manuela
mTOR	LAMTOR2		Manuela
MAPK	LAMTOR3		Manuela
mTOR	LAMTOR3		Manuela
mTOR	LAMTOR4		Manuela
mTOR	LAMTOR5		Manuela
NF-kappa B	LAT		Manuela
Rap1	LAT		Manuela
Ras	LAT		Manuela
Hippo	LATS1		Manuela
Hippo	LATS2		Manuela
NF-kappa B	LBP		Manuela
NF-kappa B	LCK		Manuela
Rap1	LCP2		Manuela
HIF-1	LDHA		Manuela
Hippo	LEF1		Manuela
Wnt	LEF1		Manuela
TGF-beta	LEFTY1		Manuela
TGF-beta	LEFTY2		Manuela
AMPK	LEP		Manuela
Cytokine-cytokine receptor interaction	LEP		Manuela
JAK-STAT	LEP		Manuela
AMPK	LEPR		Manuela
Cytokine-cytokine receptor interaction	LEPR		Manuela
JAK-STAT	LEPR		Manuela
Notch	LFNG		Manuela
Calcium	LHCGR		Manuela
Cytokine-cytokine receptor interaction	LIF		Manuela
JAK-STAT	LIF		Manuela
TNF	LIF		Manuela
Cytokine-cytokine receptor interaction	LIFR		Manuela
JAK-STAT	LIFR		Manuela
Hippo	LIMD1		Manuela
AMPK	LIPE		Manuela
Apelin	LIPE		Manuela
cAMP	LIPE		Manuela
Insulin	LIPE		Manuela
Hippo	LLGL1		Manuela
Hippo	LLGL2		Manuela
Phospholipase D	LPAR1		Manuela
PI3K-Akt	LPAR1		Manuela
Rap1	LPAR1		Manuela
Phospholipase D	LPAR2		Manuela
PI3K-Akt	LPAR2		Manuela
Rap1	LPAR2		Manuela
Phospholipase D	LPAR3		Manuela
PI3K-Akt	LPAR3		Manuela
Rap1	LPAR3		Manuela
Phospholipase D	LPAR4		Manuela
PI3K-Akt	LPAR4		Manuela
Rap1	LPAR4		Manuela
Phospholipase D	LPAR5		Manuela
PI3K-Akt	LPAR5		Manuela
Rap1	LPAR5		Manuela
Phospholipase D	LPAR6		Manuela
PI3K-Akt	LPAR6		Manuela
mTOR	LPIN1		Manuela
PPAR	LPL		Manuela
Hedgehog	LRP2		Manuela
mTOR	LRP5		Manuela
Wnt	LRP5		Manuela
mTOR	LRP6		Manuela
Wnt	LRP6		Manuela
Cytokine-cytokine receptor interaction	LTA		Manuela
NF-kappa B	LTA		Manuela
TNF	LTA		Manuela
Cytokine-cytokine receptor interaction	LTB		Manuela
NF-kappa B	LTB		Manuela
Calcium	LTB4R2		Manuela
TGF-beta	LTBP1		Manuela
Cytokine-cytokine receptor interaction	LTBR		Manuela
HIF-1	LTBR		Manuela
NF-kappa B	LTBR		Manuela
NF-kappa B	LY96		Manuela
Chemokine	LYN		Manuela
NF-kappa B	LYN		Manuela
Cell cycle	MAD1L1		Manuela
Cell cycle	MAD2L1		Manuela
Cell cycle	MAD2L2		Manuela
PI3K-Akt	MAGI1		Manuela
Rap1	MAGI1		Manuela
PI3K-Akt	MAGI2		Manuela
Rap1	MAGI2		Manuela
Rap1	MAGI3		Manuela
NF-kappa B	MALT1		Manuela
Notch	MAML1		Manuela
Notch	MAML2		Manuela
Notch	MAML3		Manuela
Apelin	MAP2K1		Manuela
cAMP	MAP2K1		Manuela
cGMP-PKG	MAP2K1		Manuela
Chemokine	MAP2K1		Manuela
ErbB	MAP2K1		Manuela
Estrogen	MAP2K1		Manuela
FoxO	MAP2K1		Manuela
HIF-1	MAP2K1		Manuela
Insulin	MAP2K1		Manuela
MAPK	MAP2K1		Manuela
mTOR	MAP2K1		Manuela
Phospholipase D	MAP2K1		Manuela
PI3K-Akt	MAP2K1		Manuela
Rap1	MAP2K1		Manuela
Ras	MAP2K1		Manuela
Sphingolipid	MAP2K1		Manuela
Thyroid hormone	MAP2K1		Manuela
TNF	MAP2K1		Manuela
VEGF	MAP2K1		Manuela
Apelin	MAP2K2		Manuela
cAMP	MAP2K2		Manuela
cGMP-PKG	MAP2K2		Manuela
ErbB	MAP2K2		Manuela
Estrogen	MAP2K2		Manuela
FoxO	MAP2K2		Manuela
HIF-1	MAP2K2		Manuela
Insulin	MAP2K2		Manuela
MAPK	MAP2K2		Manuela
mTOR	MAP2K2		Manuela
Phospholipase D	MAP2K2		Manuela
PI3K-Akt	MAP2K2		Manuela
Rap1	MAP2K2		Manuela
Ras	MAP2K2		Manuela
Sphingolipid	MAP2K2		Manuela
Thyroid hormone	MAP2K2		Manuela
VEGF	MAP2K2		Manuela
MAPK	MAP2K3		Manuela
Rap1	MAP2K3		Manuela
TNF	MAP2K3		Manuela
ErbB	MAP2K4		Manuela
MAPK	MAP2K4		Manuela
TNF	MAP2K4		Manuela
MAPK	MAP2K5		Manuela
MAPK	MAP2K6		Manuela
Rap1	MAP2K6		Manuela
TNF	MAP2K6		Manuela
ErbB	MAP2K7		Manuela
MAPK	MAP2K7		Manuela
TNF	MAP2K7		Manuela
MAPK	MAP3K1		Manuela
MAPK	MAP3K11		Manuela
MAPK	MAP3K12		Manuela
MAPK	MAP3K13		Manuela
MAPK	MAP3K14		Manuela
NF-kappa B	MAP3K14		Manuela
TNF	MAP3K14		Manuela
MAPK	MAP3K2		Manuela
MAPK	MAP3K20		Manuela
MAPK	MAP3K3		Manuela
MAPK	MAP3K4		Manuela
MAPK	MAP3K5		Manuela
Sphingolipid	MAP3K5		Manuela
TNF	MAP3K5		Manuela
MAPK	MAP3K6		Manuela
AMPK	MAP3K7		Manuela
MAPK	MAP3K7		Manuela
NF-kappa B	MAP3K7		Manuela
TNF	MAP3K7		Manuela
Wnt	MAP3K7		Manuela
MAPK	MAP3K8		Manuela
TNF	MAP3K8		Manuela
MAPK	MAP4K1		Manuela
MAPK	MAP4K2		Manuela
MAPK	MAP4K3		Manuela
MAPK	MAP4K4		Manuela
Apelin	MAPK1		Manuela
cAMP	MAPK1		Manuela
cGMP-PKG	MAPK1		Manuela
Chemokine	MAPK1		Manuela
ErbB	MAPK1		Manuela
Estrogen	MAPK1		Manuela
FoxO	MAPK1		Manuela
HIF-1	MAPK1		Manuela
Insulin	MAPK1		Manuela
MAPK	MAPK1		Manuela
mTOR	MAPK1		Manuela
Phospholipase D	MAPK1		Manuela
PI3K-Akt	MAPK1		Manuela
Rap1	MAPK1		Manuela
Ras	MAPK1		Manuela
Sphingolipid	MAPK1		Manuela
TGF-beta	MAPK1		Manuela
Thyroid hormone	MAPK1		Manuela
TNF	MAPK1		Manuela
VEGF	MAPK1		Manuela
cAMP	MAPK10		Manuela
ErbB	MAPK10		Manuela
FoxO	MAPK10		Manuela
Insulin	MAPK10		Manuela
MAPK	MAPK10		Manuela
Ras	MAPK10		Manuela
Sphingolipid	MAPK10		Manuela
TNF	MAPK10		Manuela
Wnt	MAPK10		Manuela
FoxO	MAPK11		Manuela
MAPK	MAPK11		Manuela
Rap1	MAPK11		Manuela
Sphingolipid	MAPK11		Manuela
TNF	MAPK11		Manuela
VEGF	MAPK11		Manuela
FoxO	MAPK12		Manuela
MAPK	MAPK12		Manuela
Rap1	MAPK12		Manuela
Sphingolipid	MAPK12		Manuela
TNF	MAPK12		Manuela
VEGF	MAPK12		Manuela
FoxO	MAPK13		Manuela
MAPK	MAPK13		Manuela
Rap1	MAPK13		Manuela
Sphingolipid	MAPK13		Manuela
TNF	MAPK13		Manuela
VEGF	MAPK13		Manuela
FoxO	MAPK14		Manuela
MAPK	MAPK14		Manuela
Rap1	MAPK14		Manuela
Sphingolipid	MAPK14		Manuela
TNF	MAPK14		Manuela
VEGF	MAPK14		Manuela
Apelin	MAPK3		Manuela
cAMP	MAPK3		Manuela
cGMP-PKG	MAPK3		Manuela
Chemokine	MAPK3		Manuela
ErbB	MAPK3		Manuela
Estrogen	MAPK3		Manuela
FoxO	MAPK3		Manuela
HIF-1	MAPK3		Manuela
Insulin	MAPK3		Manuela
MAPK	MAPK3		Manuela
mTOR	MAPK3		Manuela
Phospholipase D	MAPK3		Manuela
PI3K-Akt	MAPK3		Manuela
Rap1	MAPK3		Manuela
Ras	MAPK3		Manuela
Sphingolipid	MAPK3		Manuela
TGF-beta	MAPK3		Manuela
Thyroid hormone	MAPK3		Manuela
TNF	MAPK3		Manuela
VEGF	MAPK3		Manuela
MAPK	MAPK7		Manuela
cAMP	MAPK8		Manuela
ErbB	MAPK8		Manuela
FoxO	MAPK8		Manuela
Insulin	MAPK8		Manuela
MAPK	MAPK8		Manuela
Ras	MAPK8		Manuela
Sphingolipid	MAPK8		Manuela
TNF	MAPK8		Manuela
Wnt	MAPK8		Manuela
MAPK	MAPK8IP1		Manuela
MAPK	MAPK8IP2		Manuela
MAPK	MAPK8IP3		Manuela
cAMP	MAPK9		Manuela
ErbB	MAPK9		Manuela
FoxO	MAPK9		Manuela
Insulin	MAPK9		Manuela
MAPK	MAPK9		Manuela
Ras	MAPK9		Manuela
Sphingolipid	MAPK9		Manuela
TNF	MAPK9		Manuela
Wnt	MAPK9		Manuela
mTOR	MAPKAP1		Manuela
MAPK	MAPKAPK2		Manuela
VEGF	MAPKAPK2		Manuela
MAPK	MAPKAPK3		Manuela
VEGF	MAPKAPK3		Manuela
MAPK	MAPKAPK5		Manuela
MAPK	MAPT		Manuela
MAPK	MAX		Manuela
cAMP	MC2R		Manuela
JAK-STAT	MCL1		Manuela
PI3K-Akt	MCL1		Manuela
Cell cycle	MCM2		Manuela
Cell cycle	MCM3		Manuela
Cell cycle	MCM4		Manuela
Cell cycle	MCM5		Manuela
Cell cycle	MCM6		Manuela
Cell cycle	MCM7		Manuela
Calcium	MCU		Manuela
Cell cycle	MDM2		Manuela
FoxO	MDM2		Manuela
p53	MDM2		Manuela
PI3K-Akt	MDM2		Manuela
Thyroid hormone	MDM2		Manuela
p53	MDM4		Manuela
PPAR	ME1		Manuela
MAPK	MECOM		Manuela
Thyroid hormone	MED1		Manuela
Thyroid hormone	MED12		Manuela
Thyroid hormone	MED12L		Manuela
Thyroid hormone	MED13		Manuela
Thyroid hormone	MED13L		Manuela
Thyroid hormone	MED14		Manuela
Thyroid hormone	MED16		Manuela
Thyroid hormone	MED17		Manuela
Thyroid hormone	MED24		Manuela
Thyroid hormone	MED27		Manuela
Thyroid hormone	MED30		Manuela
Thyroid hormone	MED4		Manuela
Apelin	MEF2A		Manuela
cGMP-PKG	MEF2A		Manuela
Apelin	MEF2B		Manuela
cGMP-PKG	MEF2B		Manuela
Apelin	MEF2C		Manuela
cGMP-PKG	MEF2C		Manuela
MAPK	MEF2C		Manuela
Apelin	MEF2D		Manuela
cGMP-PKG	MEF2D		Manuela
MAPK	MET		Manuela
PI3K-Akt	MET		Manuela
Rap1	MET		Manuela
Ras	MET		Manuela
Notch	MFNG		Manuela
mTOR	MIOS		Manuela
HIF-1	MKNK1		Manuela
Insulin	MKNK1		Manuela
MAPK	MKNK1		Manuela
HIF-1	MKNK2		Manuela
Insulin	MKNK2		Manuela
MAPK	MKNK2		Manuela
Fanconi anemia	MLH1		Manuela
TNF	MLKL		Manuela
mTOR	MLST8		Manuela
PI3K-Akt	MLST8		Manuela
AMPK	MLYCD		Manuela
PPAR	MMP1		Manuela
TNF	MMP14		Manuela
Estrogen	MMP2		Manuela
TNF	MMP3		Manuela
Wnt	MMP7		Manuela
Estrogen	MMP9		Manuela
TNF	MMP9		Manuela
Hippo	MOB1A		Manuela
Hippo	MOB1B		Manuela
Cytokine-cytokine receptor interaction	MPL		Manuela
JAK-STAT	MPL		Manuela
Hippo	MPP5		Manuela
Apelin	MRAS		Manuela
MAPK	MRAS		Manuela
Phospholipase D	MRAS		Manuela
Rap1	MRAS		Manuela
Ras	MRAS		Manuela
cGMP-PKG	MRVI1		Manuela
Phospholipase D	MS4A2		Manuela
Sphingolipid	MS4A2		Manuela
Cytokine-cytokine receptor interaction	MSTN		Manuela
PI3K-Akt	MTCP1		Manuela
Phosphatidylinositol signaling system	MTM1		Manuela
Phosphatidylinositol signaling system	MTMR1		Manuela
Phosphatidylinositol signaling system	MTMR14		Manuela
Phosphatidylinositol signaling system	MTMR2		Manuela
Phosphatidylinositol signaling system	MTMR3		Manuela
Phosphatidylinositol signaling system	MTMR4		Manuela
Phosphatidylinositol signaling system	MTMR6		Manuela
Phosphatidylinositol signaling system	MTMR7		Manuela
Phosphatidylinositol signaling system	MTMR8		Manuela
AMPK	MTOR		Manuela
Apelin	MTOR		Manuela
ErbB	MTOR		Manuela
HIF-1	MTOR		Manuela
Insulin	MTOR		Manuela
JAK-STAT	MTOR		Manuela
mTOR	MTOR		Manuela
Phospholipase D	MTOR		Manuela
PI3K-Akt	MTOR		Manuela
Thyroid hormone	MTOR		Manuela
Fanconi anemia	MUS81		Manuela
PI3K-Akt	MYB		Manuela
Cell cycle	MYC		Manuela
ErbB	MYC		Manuela
Hippo	MYC		Manuela
JAK-STAT	MYC		Manuela
MAPK	MYC		Manuela
PI3K-Akt	MYC		Manuela
TGF-beta	MYC		Manuela
Thyroid hormone	MYC		Manuela
Wnt	MYC		Manuela
MAPK	MYD88		Manuela
NF-kappa B	MYD88		Manuela
Thyroid hormone	MYH6		Manuela
cGMP-PKG	MYH7		Manuela
Apelin	MYL2		Manuela
Apelin	MYL3		Manuela
Apelin	MYL4		Manuela
cAMP	MYL9		Manuela
cGMP-PKG	MYL9		Manuela
Apelin	MYLK		Manuela
Calcium	MYLK		Manuela
cGMP-PKG	MYLK		Manuela
Apelin	MYLK2		Manuela
Calcium	MYLK2		Manuela
cGMP-PKG	MYLK2		Manuela
Apelin	MYLK3		Manuela
Calcium	MYLK3		Manuela
cGMP-PKG	MYLK3		Manuela
Apelin	MYLK4		Manuela
Calcium	MYLK4		Manuela
cGMP-PKG	MYLK4		Manuela
TGF-beta	NBL1		Manuela
Chemokine	NCF1		Manuela
ErbB	NCK1		Manuela
ErbB	NCK2		Manuela
Estrogen	NCOA1		Manuela
Thyroid hormone	NCOA1		Manuela
Estrogen	NCOA2		Manuela
Thyroid hormone	NCOA2		Manuela
Estrogen	NCOA3		Manuela
Thyroid hormone	NCOA3		Manuela
Thyroid hormone	NCOR1		Manuela
Notch	NCOR2		Manuela
Notch	NCSTN		Manuela
MAPK	NF1		Manuela
Ras	NF1		Manuela
Hippo	NF2		Manuela
cAMP	NFATC1		Manuela
cGMP-PKG	NFATC1		Manuela
MAPK	NFATC1		Manuela
Wnt	NFATC1		Manuela
cGMP-PKG	NFATC2		Manuela
VEGF	NFATC2		Manuela
Wnt	NFATC2		Manuela
cGMP-PKG	NFATC3		Manuela
MAPK	NFATC3		Manuela
Wnt	NFATC3		Manuela
cGMP-PKG	NFATC4		Manuela
Wnt	NFATC4		Manuela
cAMP	NFKB1		Manuela
Chemokine	NFKB1		Manuela
HIF-1	NFKB1		Manuela
MAPK	NFKB1		Manuela
NF-kappa B	NFKB1		Manuela
PI3K-Akt	NFKB1		Manuela
Ras	NFKB1		Manuela
Sphingolipid	NFKB1		Manuela
TNF	NFKB1		Manuela
MAPK	NFKB2		Manuela
NF-kappa B	NFKB2		Manuela
cAMP	NFKBIA		Manuela
Chemokine	NFKBIA		Manuela
NF-kappa B	NFKBIA		Manuela
TNF	NFKBIA		Manuela
Chemokine	NFKBIB		Manuela
Cytokine-cytokine receptor interaction	NGF		Manuela
MAPK	NGF		Manuela
PI3K-Akt	NGF		Manuela
Rap1	NGF		Manuela
Ras	NGF		Manuela
Cytokine-cytokine receptor interaction	NGFR		Manuela
MAPK	NGFR		Manuela
PI3K-Akt	NGFR		Manuela
Rap1	NGFR		Manuela
Ras	NGFR		Manuela
Hippo	NKD1		Manuela
Wnt	NKD1		Manuela
Wnt	NKD2		Manuela
FoxO	NLK		Manuela
MAPK	NLK		Manuela
Wnt	NLK		Manuela
TNF	NOD2		Manuela
Cytokine-cytokine receptor interaction	NODAL		Manuela
TGF-beta	NODAL		Manuela
TGF-beta	NOG		Manuela
Apelin	NOS1		Manuela
Calcium	NOS1		Manuela
Apelin	NOS2		Manuela
Calcium	NOS2		Manuela
HIF-1	NOS2		Manuela
Apelin	NOS3		Manuela
Calcium	NOS3		Manuela
cGMP-PKG	NOS3		Manuela
Estrogen	NOS3		Manuela
HIF-1	NOS3		Manuela
PI3K-Akt	NOS3		Manuela
Sphingolipid	NOS3		Manuela
VEGF	NOS3		Manuela
Notch	NOTCH1		Manuela
Thyroid hormone	NOTCH1		Manuela
Notch	NOTCH2		Manuela
Thyroid hormone	NOTCH2		Manuela
Apelin	NOTCH3		Manuela
Notch	NOTCH3		Manuela
Thyroid hormone	NOTCH3		Manuela
Notch	NOTCH4		Manuela
Thyroid hormone	NOTCH4		Manuela
Wnt	NOTUM		Manuela
HIF-1	NPPA		Manuela
cGMP-PKG	NPPB		Manuela
cAMP	NPR1		Manuela
cGMP-PKG	NPR1		Manuela
cGMP-PKG	NPR2		Manuela
mTOR	NPRL2		Manuela
mTOR	NPRL3		Manuela
cAMP	NPY		Manuela
cAMP	NPY1R		Manuela
PPAR	NR1H3		Manuela
MAPK	NR4A1		Manuela
PI3K-Akt	NR4A1		Manuela
Apelin	NRAS		Manuela
Chemokine	NRAS		Manuela
ErbB	NRAS		Manuela
Estrogen	NRAS		Manuela
FoxO	NRAS		Manuela
Insulin	NRAS		Manuela
MAPK	NRAS		Manuela
mTOR	NRAS		Manuela
Phospholipase D	NRAS		Manuela
PI3K-Akt	NRAS		Manuela
Rap1	NRAS		Manuela
Ras	NRAS		Manuela
Sphingolipid	NRAS		Manuela
Thyroid hormone	NRAS		Manuela
VEGF	NRAS		Manuela
Apelin	NRF1		Manuela
ErbB	NRG1		Manuela
ErbB	NRG2		Manuela
ErbB	NRG3		Manuela
ErbB	NRG4		Manuela
Sphingolipid	NSMAF		Manuela
MAPK	NTF3		Manuela
PI3K-Akt	NTF3		Manuela
Ras	NTF3		Manuela
MAPK	NTF4		Manuela
PI3K-Akt	NTF4		Manuela
Ras	NTF4		Manuela
MAPK	NTRK1		Manuela
PI3K-Akt	NTRK1		Manuela
Ras	NTRK1		Manuela
MAPK	NTRK2		Manuela
PI3K-Akt	NTRK2		Manuela
Ras	NTRK2		Manuela
Calcium	NTSR1		Manuela
Notch	NUMB		Manuela
Notch	NUMBL		Manuela
Phosphatidylinositol signaling system	OCRL		Manuela
PPAR	OLR1		Manuela
cGMP-PKG	OPRD1		Manuela
Sphingolipid	OPRD1		Manuela
Estrogen	OPRM1		Manuela
Calcium	ORAI1		Manuela
cAMP	ORAI1		Manuela
Calcium	ORAI2		Manuela
Calcium	ORAI3		Manuela
Cell cycle	ORC1		Manuela
Cell cycle	ORC2		Manuela
Cell cycle	ORC3		Manuela
Cell cycle	ORC4		Manuela
Cell cycle	ORC5		Manuela
Cell cycle	ORC6		Manuela
Cytokine-cytokine receptor interaction	OSM		Manuela
JAK-STAT	OSM		Manuela
PI3K-Akt	OSM		Manuela
Cytokine-cytokine receptor interaction	OSMR		Manuela
JAK-STAT	OSMR		Manuela
PI3K-Akt	OSMR		Manuela
Calcium	OXTR		Manuela
cAMP	OXTR		Manuela
Calcium	P2RX1		Manuela
Calcium	P2RX2		Manuela
Calcium	P2RX3		Manuela
Calcium	P2RX4		Manuela
Calcium	P2RX5		Manuela
Calcium	P2RX6		Manuela
Calcium	P2RX7		Manuela
Rap1	P2RY1		Manuela
cAMP	PAK1		Manuela
Chemokine	PAK1		Manuela
ErbB	PAK1		Manuela
MAPK	PAK1		Manuela
Ras	PAK1		Manuela
ErbB	PAK2		Manuela
MAPK	PAK2		Manuela
Ras	PAK2		Manuela
ErbB	PAK3		Manuela
Ras	PAK3		Manuela
ErbB	PAK4		Manuela
Ras	PAK4		Manuela
ErbB	PAK5		Manuela
Ras	PAK5		Manuela
ErbB	PAK6		Manuela
Ras	PAK6		Manuela
Fanconi anemia	PALB2		Manuela
Chemokine	PARD3		Manuela
Hippo	PARD3		Manuela
Rap1	PARD3		Manuela
Hippo	PARD6A		Manuela
Rap1	PARD6A		Manuela
Hippo	PARD6B		Manuela
Rap1	PARD6B		Manuela
Hippo	PARD6G		Manuela
Rap1	PARD6G		Manuela
NF-kappa B	PARP1		Manuela
Hippo	PATJ		Manuela
AMPK	PCK1		Manuela
FoxO	PCK1		Manuela
Insulin	PCK1		Manuela
PI3K-Akt	PCK1		Manuela
PPAR	PCK1		Manuela
AMPK	PCK2		Manuela
FoxO	PCK2		Manuela
Insulin	PCK2		Manuela
