TERM	SYMBOL	CATEGORY	LIST
Ent. Prog. 2	IFI27	Epithelial	Markers
Ent. Prog. 2	MT2A	Epithelial	Markers
Ent. Prog. 2	SLC9A3	Epithelial	Markers
Ent. Prog. 2	FTH1	Epithelial	Markers
Ent. Prog. 2	KRT8	Epithelial	Markers
Ent. Prog. 2	CDKN2B-AS1	Epithelial	Markers
Ent. Prog. 2	IGLC2	Epithelial	Markers
Ent. Prog. 2	CKB	Epithelial	Markers
Ent. Prog. 2	MT1M	Epithelial	Markers
Ent. Prog. 2	PRSS3	Epithelial	Markers
Ent. Prog. 2	PKIB	Epithelial	Markers
Ent. Prog. 2	ETHE1	Epithelial	Markers
Ent. Prog. 2	ANPEP	Epithelial	Markers
Ent. Prog. 2	SLC51B	Epithelial	Markers
Ent. Prog. 2	MUC12	Epithelial	Markers
Ent. Prog. 2	TSPAN1	Epithelial	Markers
Ent. Prog. 2	SELENBP1	Epithelial	Markers
Ent. Prog. 2	CEACAM1	Epithelial	Markers
Ent. Prog. 2	C2orf88	Epithelial	Markers
Ent. Prog. 2	TMIGD1	Epithelial	Markers
Ent. Prog. 2	MYL12B	Epithelial	Markers
Ent. Prog. 2	CDHR5	Epithelial	Markers
Ent. Prog. 2	RHOC	Epithelial	Markers
Ent. Prog. 2	LGALS4	Epithelial	Markers
Ent. Prog. 2	SRI	Epithelial	Markers
Ent. Prog. 2	S100A10	Epithelial	Markers
Ent. Prog. 2	SMIM22	Epithelial	Markers
Ent. Prog. 2	MISP	Epithelial	Markers
Ent. Prog. 2	TST	Epithelial	Markers
Ent. Prog. 2	S100A6	Epithelial	Markers
Ent. Prog. 2	ADIRF	Epithelial	Markers
Ent. Prog. 2	CD177	Epithelial	Markers
Ent. Prog. 2	ITM2C	Epithelial	Markers
Ent. Prog. 2	BSG	Epithelial	Markers
Ent. Prog. 2	SDCBP2	Epithelial	Markers
Ent. Prog. 2	ATP1B3	Epithelial	Markers
Ent. Prog. 2	MT1E	Epithelial	Markers
Ent. Prog. 2	CA4	Epithelial	Markers
Ent. Prog. 2	MT1H	Epithelial	Markers
Ent. Prog. 2	VAMP8	Epithelial	Markers
Ent. Prog. 2	HPGD	Epithelial	Markers
Ent. Prog. 2	GIPC1	Epithelial	Markers
Ent. Prog. 2	TMSB4X	Epithelial	Markers
Ent. Prog. 2	C10orf99	Epithelial	Markers
Ent. Prog. 2	MYL12A	Epithelial	Markers
Ent. Prog. 2	ACAA2	Epithelial	Markers
Ent. Prog. 2	DHRS11	Epithelial	Markers
Ent. Prog. 2	PPDPF	Epithelial	Markers
Ent. Prog. 2	SGK1	Epithelial	Markers
Ent. Prog. 2	SLC26A2	Epithelial	Markers
Ent. Prog. 2	H1-2	Epithelial	Markers
Ent. Prog. 2	UGP2	Epithelial	Markers
Ent. Prog. 2	HSD17B2	Epithelial	Markers
Ent. Prog. 2	PIGR	Epithelial	Markers
Ent. Prog. 2	JPT1	Epithelial	Markers
Ent. Prog. 2	CTSA	Epithelial	Markers
Ent. Prog. 2	GPA33	Epithelial	Markers
Ent. Prog. 2	PRR13	Epithelial	Markers
Ent. Prog. 2	JCHAIN	Epithelial	Markers
Ent. Prog. 2	ISG15	Epithelial	Markers
Ent. Prog. 2	IGKC	Epithelial	Markers
Ent. Prog. 2	MT1G	Epithelial	Markers
Ent. Prog. 2	TRPM6	Epithelial	Markers
Ent. Prog. 2	TSPAN8	Epithelial	Markers
Ent. Prog. 2	CLTB	Epithelial	Markers
Ent. Prog. 2	FCGRT	Epithelial	Markers
Ent. Prog. 2	UGT2B17	Epithelial	Markers
Ent. Prog. 2	CTSZ	Epithelial	Markers
Ent. Prog. 2	C11orf86	Epithelial	Markers
Ent. Prog. 2	SLC25A5	Epithelial	Markers
Ent. Prog. 2	PDE9A	Epithelial	Markers
Ent. Prog. 2	FLNB	Epithelial	Markers
Ent. Prog. 2	C1QTNF12	Epithelial	Markers
Ent. Prog. 2	TMEM37	Epithelial	Markers
Ent. Prog. 2	MEP1A	Epithelial	Markers
Ent. Prog. 2	CLCA4	Epithelial	Markers
Ent. Prog. 2	AKR1B10	Epithelial	Markers
Ent. Prog. 2	MXI1	Epithelial	Markers
Ent. Prog. 2	ETNK1	Epithelial	Markers
Ent. Prog. 2	EFHD2	Epithelial	Markers
Ent. Prog. 2	PPP1R14D	Epithelial	Markers
Ent. Prog. 2	CLDN3	Epithelial	Markers
Ent. Prog. 2	SLC17A4	Epithelial	Markers
Ent. Prog. 2	AOC1	Epithelial	Markers
Ent. Prog. 2	SULT1A2	Epithelial	Markers
Ent. Prog. 2	MGLL	Epithelial	Markers
Ent. Prog. 2	AHCYL2	Epithelial	Markers
Ent. Prog. 2	PLS1	Epithelial	Markers
Ent. Prog. 2	SULT1A1	Epithelial	Markers
Ent. Prog. 2	CDKN2B	Epithelial	Markers
Ent. Prog. 2	CDA	Epithelial	Markers
Ent. Prog. 2	NEAT1	Epithelial	Markers
Ent. Prog. 2	MVP	Epithelial	Markers
Ent. Prog. 2	SLC4A4	Epithelial	Markers
Ent. Prog. 2	ACADS	Epithelial	Markers
Ent. Prog. 2	CFDP1	Epithelial	Markers
Ent. Prog. 2	TP53I3	Epithelial	Markers
Ent. Prog. 2	HHLA2	Epithelial	Markers
Ent. Prog. 2	ACTB	Epithelial	Markers
Ent. Prog. 2	SERINC2	Epithelial	Markers
Ent. Prog. 2	DDAH2	Epithelial	Markers
Ent. Prog. 2	SCNN1B	Epithelial	Markers
Ent. Prog. 2	SH3BGRL3	Epithelial	Markers
Ent. Prog. 2	GNA11	Epithelial	Markers
Ent. Prog. 2	SULT1B1	Epithelial	Markers
Ent. Prog. 2	SLC20A1	Epithelial	Markers
Ent. Prog. 2	AKR1C3	Epithelial	Markers
Ent. Prog. 2	SLC6A8	Epithelial	Markers
Ent. Prog. 2	PAPSS2	Epithelial	Markers
Ent. Prog. 2	TPRN	Epithelial	Markers
Ent. Prog. 2	GGT6	Epithelial	Markers
Ent. Prog. 2	EMP1	Epithelial	Markers
Ent. Prog. 2	SLC22A18	Epithelial	Markers
Ent. Prog. 2	PRR15	Epithelial	Markers
Ent. Prog. 2	LINC01133	Epithelial	Markers
Ent. Prog. 2	CSTB	Epithelial	Markers
Ent. Prog. 2	PRSS8	Epithelial	Markers
Ent. Prog. 2	DHRS9	Epithelial	Markers
Ent. Prog. 2	C4orf48	Epithelial	Markers
Ent. Prog. 2	FTL	Epithelial	Markers
Ent. Prog. 2	ELOB	Epithelial	Markers
Ent. Prog. 2	MT1X	Epithelial	Markers
Ent. Prog. 2	HRCT1	Epithelial	Markers
Ent. Prog. 2	TSC22D1	Epithelial	Markers
Ent. Prog. 2	TDP2	Epithelial	Markers
Ent. Prog. 2	C15orf48	Epithelial	Markers
Ent. Prog. 2	CDKN1A	Epithelial	Markers
Ent. Prog. 2	TMPRSS2	Epithelial	Markers
Ent. Prog. 2	CGN	Epithelial	Markers
Ent. Prog. 2	HLA-A	Epithelial	Markers
Ent. Prog. 2	TSPAN3	Epithelial	Markers
Ent. Prog. 2	LIMA1	Epithelial	Markers
Ent. Prog. 2	PLCD3	Epithelial	Markers
Ent. Prog. 2	ARL4A	Epithelial	Markers
Ent. Prog. 2	DEFB1	Epithelial	Markers
Ent. Prog. 2	CAMK2N1	Epithelial	Markers
Ent. Prog. 2	C19orf33	Epithelial	Markers
